Jday, Wind    Tair    Qair           SWdown   LWdown  Psurf
, (m/s)   (K)     (Kg/Kg)        (W/m2)   (W/m2)  (Pa)
427, 3.5, 298.75, 0.008805069, 5, 339.014, 100250
428, 4.9, 296.85, 0.008399297, 0, 335.973, 100340
429, 3.8, 295.15, 0.009056633, 0, 336.092333, 100420
430, 2.2, 293.95, 0.009332695, 0, 336.211667, 100440
431, 5.6, 292.85, 0.009432912, 0, 336.331, 100460
432, 5.8, 292.25, 0.009638393, 0, 337.897, 100470
433, 5.7, 292.05, 0.010205339, 0, 339.463, 100440
434, 2.7, 292.25, 0.010058019, 0, 341.029, 100430
435, 6.4, 292.25, 0.010201765, 0, 350.092, 100380
436, 4.2, 292.15, 0.010272717, 0, 359.155, 100410
437, 3.4, 292.25, 0.010614826, 2, 368.218, 100410
438, 6, 292.45, 0.010607203, 19, 370.566, 100420
439, 4.1, 292.95, 0.010794784, 84, 372.914, 100460
440, 5.8, 294.05, 0.011095396, 260, 375.262, 100440
